date,Very dry,Very wet,Median,2021-22 to date
1900-07-01,0.0,1.5,0.0,5.4
1900-07-02,0.0,4.6,0.0,14.4
1900-07-03,0.0,10.2,0.0,32.6
1900-07-04,0.0,18.2,0.0,36.0
1900-07-05,0.0,24.25,0.0,36.1
1900-07-06,0.0,25.2,0.4,36.1
1900-07-07,0.0,28.200000000000003,1.5,36.1
1900-07-08,0.0,30.7,2.5,36.1
1900-07-09,0.0,38.0,4.6,46.900000000000006
1900-07-10,0.0,41.7,4.7,48.10000000000001
1900-07-11,0.0,46.0,6.4,48.10000000000001
1900-07-12,0.0,47.599999999999994,7.2,48.10000000000001
1900-07-13,0.0,49.1,8.399999999999999,48.50000000000001
1900-07-14,0.0,51.3,9.200000000000001,48.50000000000001
1900-07-15,0.0,51.3,10.0,48.900000000000006
1900-07-16,0.0,52.1,11.0,48.900000000000006
